request_id,request_type,computation_delay,propagation_delay,transmission_delay,queueing_delay,total_latency
11778,s,0.023128,0.006450,0.022000,71.408203,51.578351
11779,ps,0.002840,0.004300,0.020000,90.084473,27.139786
11765,p,0.003780,0.086450,0.019200,19.801025,109.429849
11766,p,0.003780,0.016950,0.021500,40.687012,42.229849
11767,d,0.002385,0.032400,0.022000,50.186768,56.785393
11768,sp,0.018754,0.014350,0.019200,57.180176,52.303690
11769,d,0.002385,0.127850,0.018500,64.777832,148.735393
11780,s,0.023128,0.017650,0.018500,16.666992,59.278351
11781,d,0.002385,0.015850,0.020000,24.375244,38.235393
11782,sd,0.018668,0.015450,0.020000,31.467285,54.117773
11783,psd,0.003139,0.022550,0.020000,50.113037,45.688792
11784,p,0.003780,0.107950,0.019200,70.968994,130.929849
11790,s,0.023128,0.092300,0.019200,6.347900,134.628351
11791,s,0.023128,0.069750,0.022000,13.558594,114.878351
11792,d,0.002385,0.005550,0.022000,20.928467,29.935393
11793,ds,0.002343,0.048200,0.021500,28.194580,72.042513
11794,dds,0.002685,0.070400,0.019200,35.489502,92.285273
11795,d,0.002385,0.136900,0.018500,12.701172,157.785393
11796,sd,0.018668,0.067050,0.022000,21.070557,107.717773
11797,p,0.003780,0.005100,0.021500,40.311035,30.379849
11798,d,0.002385,0.028550,0.020000,49.956055,50.935393
11799,d,0.002385,0.042800,0.020000,57.267578,65.185393
11785,s,0.023128,0.021000,0.022000,6.304932,66.128351
11786,p,0.003780,0.043650,0.019200,27.889648,66.629849
11787,p,0.003780,0.017000,0.021500,50.850830,42.279849
11788,pp,0.002838,0.032950,0.022000,71.792236,57.788325
11789,dpp,0.002514,0.051700,0.020000,81.515381,74.214416
11805,d,0.002385,0.070050,0.019200,27.426514,91.635393
11806,p,0.003780,0.066950,0.018500,49.466553,89.229849
11807,dd,0.002426,0.032150,0.021500,60.808838,56.075915
11808,sp,0.018754,0.054450,0.021500,68.358643,94.703690
11809,psp,0.002926,0.064600,0.020000,87.437744,87.525658
11800,s,0.023128,0.047100,0.019200,19.648926,89.428351
11801,d,0.002385,0.006550,0.019200,30.809814,28.135393
11802,sd,0.018668,0.004700,0.018500,38.021240,41.867773
11803,d,0.002385,0.082700,0.022000,45.604248,107.085393
11804,d,0.002385,0.011500,0.022000,53.136719,35.885393
11815,s,0.023128,0.115350,0.020000,11.106689,158.478351
11816,ds,0.002343,0.106250,0.020000,18.867676,128.592513
11817,p,0.003780,0.005000,0.019200,37.505371,27.979849
11818,pds,0.003022,0.033550,0.019200,58.160400,55.771933
11819,p,0.003780,0.045550,0.021500,79.016602,70.829849
11810,s,0.023128,0.110900,0.019200,22.189941,153.228351
11811,s,0.023128,0.012650,0.021500,29.698730,57.278351
11812,d,0.002385,0.080700,0.019200,37.006592,102.285393
11813,ds,0.002343,0.016650,0.021500,44.038086,40.492513
11814,s,0.023128,0.092450,0.022000,50.853027,137.578351
11820,s,0.023128,0.046150,0.021500,13.620117,90.778351
11821,d,0.002385,0.010650,0.022000,21.743652,35.035393
11822,ps,0.002840,0.098950,0.018500,42.994385,120.289786
11823,s,0.023128,0.038800,0.021500,53.013916,83.428351
11824,s,0.023128,0.004950,0.021500,60.213867,49.578351
11825,p,0.003780,0.013600,0.018500,21.220947,35.879849
11826,pp,0.002838,0.011450,0.020000,42.585693,34.288325
11827,s,0.023128,0.005150,0.020000,52.015381,48.278351
11828,pp,0.002838,0.011350,0.019200,70.969727,33.388325
11829,sp,0.018754,0.025050,0.019200,80.225830,63.003690
11835,d,0.002385,0.081850,0.021500,6.835693,105.735393
11836,p,0.003780,0.014350,0.022000,26.125977,40.129849
11837,s,0.023128,0.082100,0.021500,35.690186,126.728351
11838,d,0.002385,0.018600,0.022000,43.123535,42.985393
11839,ds,0.002343,0.038700,0.018500,50.631836,59.542513
11830,s,0.023128,0.059300,0.018500,7.172363,100.928351
11831,p,0.003780,0.005750,0.020000,31.028320,29.529849
11832,p,0.003780,0.086850,0.021500,57.470947,112.129849
11833,s,0.023128,0.037100,0.021500,68.019531,81.728351
11834,ds,0.002343,0.078200,0.019200,75.588623,99.742513
11840,d,0.002385,0.024250,0.019200,7.499023,45.835393
11841,dd,0.002426,0.013550,0.018500,15.550781,34.475915
11842,p,0.003780,0.059300,0.018500,35.990967,81.579849
11843,d,0.002385,0.010900,0.020000,46.398438,33.285393
11844,p,0.003780,0.034400,0.020000,66.962402,58.179849
11850,d,0.002385,0.005650,0.019200,23.397949,27.235393
11851,s,0.023128,0.029150,0.018500,31.121826,70.778351
11852,pd,0.002977,0.004400,0.019200,50.183350,26.577001
11853,p,0.003780,0.041100,0.022000,71.525879,66.879849
11854,ps,0.002840,0.018050,0.019200,97.493652,40.089786
11845,d,0.002385,0.025250,0.021500,23.701904,49.135393
11846,s,0.023128,0.041100,0.019200,31.406738,83.428351
11847,s,0.023128,0.075300,0.020000,38.471191,118.428351
11848,p,0.003780,0.019750,0.022000,56.987549,45.529849
11849,ss,0.018821,0.046050,0.022000,66.285645,86.870769
11855,s,0.023128,0.016300,0.022000,23.311035,61.428351
11856,d,0.002385,0.007650,0.018500,31.542236,28.535393
11857,s,0.023128,0.075250,0.019200,38.500732,117.578351
11858,pd,0.002977,0.007750,0.022000,57.188232,32.727001
11859,ss,0.018821,0.088250,0.020000,66.447754,127.070769
11865,d,0.002385,0.004550,0.019200,6.870850,26.135393
11866,s,0.023128,0.083650,0.019200,14.114502,125.978351
11867,ds,0.002343,0.084800,0.018500,21.257324,105.642513
11868,sd,0.018668,0.005750,0.020000,28.130127,44.417773
11869,s,0.023128,0.140100,0.021500,34.937012,184.728351
11860,ds,0.002343,0.097900,0.018500,6.643066,118.742513
11861,s,0.023128,0.118250,0.022000,13.728027,163.378351
11862,ds,0.002343,0.025700,0.021500,20.918213,49.542513
11863,dds,0.002685,0.040350,0.020000,28.288086,63.035273
11864,d,0.002385,0.005700,0.019200,35.781006,27.285393
11870,s,0.023128,0.004800,0.021500,10.349365,49.428351
11871,ss,0.018821,0.011700,0.018500,17.270020,49.020769
11872,d,0.002385,0.061700,0.020000,24.615723,84.085393
11873,pss,0.002833,0.004150,0.020000,43.665527,26.982709
11874,s,0.023128,0.012550,0.019200,53.177490,54.878351
11880,s,0.023128,0.014100,0.018500,6.740479,55.728351
11881,p,0.003780,0.095200,0.018500,27.421631,117.479849
11882,p,0.003780,0.011750,0.019200,50.152344,34.729849
11883,s,0.023128,0.059550,0.022000,59.932129,104.678351
11884,dp,0.002464,0.014850,0.021500,67.434570,38.814344
11885,d,0.002385,0.029650,0.019200,7.257324,51.235393
11886,d,0.002385,0.014600,0.018500,14.440918,35.485393
11887,pd,0.002977,0.010600,0.021500,32.950928,35.077001
11888,d,0.002385,0.014300,0.020000,42.410645,36.685393
11889,p,0.003780,0.064600,0.020000,60.822510,88.379849
11875,s,0.023128,0.012750,0.022000,6.419922,57.878351
11876,ss,0.018821,0.008100,0.021500,13.391846,48.420769
11877,d,0.002385,0.022500,0.022000,20.786865,46.885393
11878,d,0.002385,0.032150,0.018500,28.092773,53.035393
11879,sd,0.018668,0.009550,0.020000,35.062744,48.217773
11890,p,0.003780,0.037800,0.018500,18.069580,60.079849
11891,d,0.002385,0.008750,0.018500,27.440430,29.635393
11892,sp,0.018754,0.071500,0.019200,34.390625,109.453690
11893,s,0.023128,0.015400,0.021500,41.130371,60.028351
11894,s,0.023128,0.041850,0.021500,47.911133,86.478351
11895,d,0.002385,0.066950,0.021500,6.870117,90.835393
11896,d,0.002385,0.079850,0.022000,14.179688,104.235393
11897,pd,0.002977,0.014150,0.022000,32.770996,39.127001
11898,p,0.003780,0.005100,0.019200,53.690430,28.079849
11899,pp,0.002838,0.004150,0.022000,74.399902,28.988325
11900,d,0.002385,0.013400,0.022000,6.878662,37.785393
11901,pd,0.002977,0.014350,0.022000,25.739014,39.327001
11902,pp,0.002838,0.013050,0.022000,47.149414,37.888325
11903,d,0.002385,0.025950,0.022000,57.473633,50.335393
11904,p,0.003780,0.135050,0.018500,76.700195,157.329849
11905,s,0.023128,0.004650,0.020000,22.404297,47.778351
11906,s,0.023128,0.051650,0.020000,30.632568,94.778351
11907,ss,0.018821,0.004400,0.019200,38.044189,42.420769
11908,ss,0.018821,0.074100,0.021500,45.651367,114.420769
11909,dss,0.002842,0.083800,0.019200,53.279785,105.841615
11910,s,0.023128,0.078700,0.018500,14.049316,120.328351
11911,ds,0.002343,0.059300,0.018500,21.509766,80.142513
11912,s,0.023128,0.037900,0.022000,28.266602,83.028351
11913,p,0.003780,0.008200,0.022000,47.004639,33.979849
11914,p,0.003780,0.004900,0.019200,67.944336,27.879849
11920,d,0.002385,0.051950,0.021500,6.826172,75.835393
11921,s,0.023128,0.095400,0.018500,14.005371,137.028351
11922,pd,0.002977,0.077150,0.021500,32.639160,101.627001
11923,d,0.002385,0.099400,0.021500,41.989258,123.285393
11924,sd,0.018668,0.086450,0.018500,48.925049,123.617773
11915,d,0.002385,0.004450,0.019200,27.217041,26.035393
11916,p,0.003780,0.042450,0.021500,50.641113,67.729849
11917,p,0.003780,0.084600,0.022000,72.965820,110.379849
11918,s,0.023128,0.090000,0.019200,82.866943,132.328351
11919,dp,0.002464,0.019700,0.019200,90.295166,41.364344
11925,s,0.023128,0.080000,0.021500,10.914795,124.628351
11926,s,0.023128,0.004200,0.022000,17.868896,49.328351
11927,ds,0.002343,0.067750,0.022000,24.975342,92.092513
11928,pds,0.003022,0.078050,0.020000,43.495605,101.071933
11929,ppds,0.002919,0.058400,0.021500,64.248047,82.818950
11930,d,0.002385,0.061350,0.019200,6.811768,82.935393
11931,pd,0.002977,0.067000,0.019200,25.681641,89.177001
11932,s,0.023128,0.005300,0.018500,34.880859,46.928351
11933,spd,0.018317,0.075300,0.022000,41.697998,115.617325
11934,s,0.023128,0.008800,0.021500,48.510010,53.428351
11935,p,0.003780,0.004900,0.020000,18.214355,28.679849
11936,p,0.003780,0.056600,0.020000,39.291504,80.379849
11937,s,0.023128,0.021750,0.020000,48.940918,64.878351
11938,sp,0.018754,0.057900,0.021500,56.086426,98.153690
11939,p,0.003780,0.009600,0.022000,74.744141,35.379849
11940,d,0.002385,0.034500,0.021500,7.144287,58.385393
11941,sd,0.018668,0.047100,0.018500,14.478516,84.267773
11942,p,0.003780,0.013100,0.022000,33.264648,38.879849
11943,p,0.003780,0.103100,0.022000,54.165283,128.879849
11944,dsd,0.002613,0.016550,0.019200,63.507812,38.362551
11945,d,0.002385,0.019950,0.020000,7.284180,42.335393
11946,d,0.002385,0.007250,0.021500,14.662354,31.135393
11947,s,0.023128,0.057250,0.021500,21.736572,101.878351
11948,dd,0.002426,0.061450,0.022000,29.082764,85.875915
11949,d,0.002385,0.032150,0.022000,36.486816,56.535393
11950,s,0.023128,0.004900,0.020000,6.576172,48.028351
11951,p,0.003780,0.048300,0.022000,25.822998,74.079849
11952,p,0.003780,0.007150,0.020000,47.933105,30.929849
11953,d,0.002385,0.080450,0.020000,58.570068,102.835393
11954,dp,0.002464,0.011650,0.021500,65.989990,35.614344
11955,s,0.023128,0.064600,0.020000,10.626953,107.728351
11956,ps,0.002840,0.053400,0.022000,29.239258,78.239786
11957,pps,0.002854,0.074450,0.019200,50.063232,96.504053
11958,s,0.023128,0.080850,0.021500,59.346924,125.478351
11959,s,0.023128,0.004750,0.019200,66.314209,47.078351
11960,d,0.002385,0.004650,0.020000,12.392578,27.035393
11961,s,0.023128,0.011550,0.019200,20.090820,53.878351
11962,p,0.003780,0.086700,0.020000,40.887695,110.479849
11963,p,0.003780,0.079650,0.021500,63.100830,104.929849
11964,s,0.023128,0.005100,0.022000,72.996582,50.228351
11965,d,0.002385,0.088850,0.021500,23.939941,112.735393
11966,d,0.002385,0.099750,0.021500,31.936279,123.635393
11967,p,0.003780,0.011300,0.020000,50.648926,35.079849
11968,sp,0.018754,0.011550,0.021500,60.137939,51.803690
11969,dsp,0.002685,0.007200,0.020000,67.666504,29.884513
