Iteration,Combination,Total Processing Time (sec),Total Execution Time (sec),Scripts Executed,Individual Processing Times,Individual Execution Times,Files Processed Per Script,First Image Pixels,First Audio Samples,Image Source Dir,Audio Source Dir,Peak RAM Usage (MB),Peak GPU Usage (%),Peak GPU Memory (MB),Average CPU Usage Per Core,Number of Cores Used,Average GPU Clock (MHz),Total RAM (GB),Total CPU Cores,Total GPU Memory (GB),CPU Model,GPU Model
1,ssssp,0.07686860046660834,47.426496267318726,"Speech, Speech, Speech, Speech, Predict","0.018560, 0.018385, 0.018681, 0.018421, 0.002822","8.542, 9.050, 12.526, 9.308, 8.001","54, 54, 54, 54, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12860.3125,79,3262.25,"32.8, 32.5, 13.4, 3.7, 3.0, 2.4, 2.2, 4.9, 20.5, 7.0, 2.8, 5.7, 5.6, 23.2, 8.1, 25.4, 59.6, 49.9, 7.4, 2.7, 6.1, 4.3, 1.8, 1.5, 1.4, 2.6, 3.3, 2.7, 30.4, 36.3, 8.9, 17.0",18,2667.904761904762,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,sssds,0.0762563279381744,50.137099742889404,"Speech, Speech, Speech, Detect, Speech","0.018282, 0.018259, 0.018445, 0.002537, 0.018733","9.238, 9.719, 9.561, 7.144, 14.476","54, 54, 54, 508, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12831.1875,80,3262.25,"32.8, 1.9, 1.6, 2.2, 56.3, 18.9, 14.2, 1.1, 20.2, 6.8, 30.1, 11.5, 25.3, 1.5, 21.5, 9.7, 36.4, 0.3, 2.8, 3.8, 42.9, 8.5, 4.2, 1.1, 8.4, 4.7, 18.6, 9.3, 8.7, 2.2, 10.1, 9.7",20,2690.4504504504503,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,sssdd,0.059083980169145525,43.75740694999695,"Speech, Speech, Speech, Detect, Detect","0.017752, 0.017091, 0.018889, 0.002536, 0.002817","9.620, 10.216, 9.146, 7.092, 7.685","54, 54, 54, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12884.19921875,80,3262.25,"28.2, 18.7, 45.4, 25.5, 4.1, 5.0, 3.3, 7.4, 21.2, 23.0, 4.6, 4.0, 28.7, 10.3, 4.4, 8.6, 8.1, 2.3, 48.8, 6.3, 1.6, 3.9, 5.2, 4.0, 46.0, 5.4, 3.5, 15.3, 4.7, 9.9, 6.1, 27.9",21,2697.3711340206187,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,sssdp,0.060335905584718574,44.538031578063965,"Speech, Speech, Speech, Detect, Predict","0.018200, 0.018201, 0.018236, 0.002664, 0.003035","9.917, 9.615, 9.490, 7.348, 8.168","54, 54, 54, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12874.5078125,79,3261.9375,"19.1, 4.6, 2.7, 60.1, 1.9, 2.5, 1.2, 15.8, 34.8, 2.2, 2.1, 25.8, 12.7, 1.2, 4.7, 15.5, 37.0, 1.3, 13.6, 26.7, 2.1, 4.8, 2.0, 9.1, 65.8, 17.4, 2.3, 11.9, 6.7, 1.2, 4.4, 15.7",16,2688.699324324324,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,sssps,0.07372524722951299,101.50819540023804,"Speech, Speech, Speech, Predict, Speech","0.017860, 0.017153, 0.017867, 0.002990, 0.017856","39.336, 9.058, 8.426, 8.214, 36.474","54, 54, 54, 508, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12853.2421875,81,3261.9375,"33.3, 9.6, 5.9, 2.1, 2.9, 8.5, 25.6, 2.0, 20.5, 16.8, 10.9, 2.0, 1.8, 10.1, 4.8, 10.9, 59.3, 12.3, 1.9, 1.0, 0.7, 5.9, 15.0, 1.5, 59.4, 31.2, 5.9, 3.8, 5.1, 2.3, 3.3, 8.0",19,2627.4294205052006,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,ssspd,0.061996863152522605,44.09352493286133,"Speech, Speech, Speech, Predict, Detect","0.018007, 0.019300, 0.019024, 0.002806, 0.002861","9.805, 9.009, 9.523, 8.084, 7.673","54, 54, 54, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12965.37890625,86,3261.9375,"15.7, 2.9, 1.7, 7.7, 16.6, 13.7, 54.2, 7.0, 16.0, 1.5, 38.9, 9.9, 7.9, 3.2, 10.2, 14.6, 47.8, 0.7, 1.6, 10.1, 2.1, 11.3, 17.0, 2.5, 25.1, 2.3, 43.5, 22.5, 3.5, 6.6, 8.0, 19.3",22,2727.6962457337886,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,ssspp,0.05907538611840187,44.01623845100403,"Speech, Speech, Speech, Predict, Predict","0.017908, 0.017700, 0.017860, 0.002752, 0.002855","9.093, 9.724, 9.360, 7.869, 7.970","54, 54, 54, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12983.453125,80,3261.9375,"37.1, 10.2, 2.9, 16.6, 0.8, 4.1, 34.7, 2.0, 18.2, 5.4, 13.6, 4.1, 22.8, 27.6, 6.7, 19.9, 49.8, 7.7, 1.4, 1.0, 1.7, 0.8, 34.5, 11.3, 9.1, 28.9, 8.6, 3.1, 3.4, 24.7, 9.9, 12.0",21,2683.0479452054797,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,ssdss,0.07452915296004667,49.37333941459656,"Speech, Speech, Detect, Speech, Speech","0.017728, 0.018015, 0.002520, 0.018037, 0.018228","8.827, 9.124, 7.044, 13.072, 11.305","54, 54, 508, 54, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12989.33203125,79,3261.9375,"42.3, 3.3, 3.3, 34.6, 55.5, 2.0, 1.1, 2.0, 34.1, 9.7, 2.2, 3.9, 6.7, 5.1, 7.9, 15.2, 30.6, 3.5, 3.1, 17.3, 11.5, 1.2, 0.6, 10.4, 42.8, 13.2, 8.4, 1.6, 11.2, 1.7, 7.8, 22.4",19,2649.7247706422017,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,ssdsd,0.06116117322834646,47.36992931365967,"Speech, Speech, Detect, Speech, Detect","0.017775, 0.018394, 0.002977, 0.019140, 0.002875","9.939, 9.627, 7.693, 12.404, 7.707","54, 54, 508, 54, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12987.19140625,79,3261.9375,"21.9, 18.1, 3.6, 28.8, 2.9, 18.1, 4.1, 0.8, 15.6, 7.4, 2.5, 2.1, 27.3, 30.4, 5.7, 31.3, 21.9, 21.6, 1.1, 1.8, 1.8, 70.6, 1.9, 2.8, 11.0, 4.3, 5.2, 7.5, 14.6, 24.6, 7.1, 11.8",20,2673.8571428571427,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,ssdsp,0.060566613371245255,45.6187789440155,"Speech, Speech, Detect, Speech, Predict","0.018360, 0.018271, 0.002879, 0.017879, 0.003177","9.928, 9.924, 7.768, 9.362, 8.637","54, 54, 508, 54, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12970.0625,81,3261.9375,"15.7, 35.1, 3.9, 19.3, 1.8, 12.3, 1.5, 2.9, 6.6, 4.6, 4.8, 2.2, 7.0, 32.2, 23.1, 55.0, 1.0, 25.4, 32.0, 25.4, 38.9, 17.7, 0.8, 1.0, 6.8, 4.4, 3.1, 4.4, 3.0, 24.2, 20.5, 16.7",18,2707.871287128713,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,ssdds,0.059839602289297175,44.57572793960571,"Speech, Speech, Detect, Detect, Speech","0.017851, 0.018492, 0.002874, 0.002956, 0.017667","9.781, 9.871, 7.742, 7.938, 9.245","54, 54, 508, 508, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12999.9921875,82,3261.6875,"16.6, 2.4, 1.9, 4.0, 23.1, 23.4, 19.1, 5.7, 12.9, 14.0, 5.8, 1.5, 1.7, 71.0, 1.2, 13.5, 0.9, 9.4, 0.3, 14.5, 44.8, 17.5, 11.3, 26.3, 10.4, 6.1, 10.9, 5.8, 8.9, 24.0, 6.9, 20.4",24,2714.8986486486488,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,ssddd,0.0436072886410032,39.98298192024231,"Speech, Speech, Detect, Detect, Detect","0.017874, 0.017861, 0.002708, 0.002595, 0.002569","9.363, 8.721, 7.399, 7.179, 7.321","54, 54, 508, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12976.7734375,83,3261.6875,"19.7, 38.4, 24.7, 5.0, 1.9, 1.7, 1.3, 40.7, 17.9, 9.4, 3.8, 3.7, 26.6, 8.9, 4.1, 6.8, 39.3, 13.1, 0.3, 1.7, 1.4, 1.9, 0.7, 29.8, 66.8, 16.7, 0.9, 9.2, 16.2, 6.3, 3.1, 17.3",18,2719.624060150376,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,ssddp,0.04435849263633712,42.62791299819946,"Speech, Speech, Detect, Detect, Predict","0.018136, 0.017576, 0.002916, 0.002997, 0.002734","9.281, 9.849, 7.785, 7.909, 7.804","54, 54, 508, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,13001.57421875,85,3261.6875,"8.0, 2.5, 2.7, 4.8, 2.7, 44.4, 2.8, 38.8, 10.4, 5.2, 16.7, 15.2, 8.5, 20.8, 9.1, 2.6, 38.7, 3.5, 1.6, 1.8, 3.5, 24.0, 0.9, 48.1, 28.3, 4.7, 5.2, 16.7, 8.8, 28.5, 10.6, 11.9",20,2693.798586572438,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,ssdps,0.06043350714494021,49.29231095314026,"Speech, Speech, Detect, Predict, Speech","0.018556, 0.017886, 0.002796, 0.003172, 0.018024","9.758, 14.126, 7.602, 8.594, 9.212","54, 54, 508, 508, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12949.94921875,82,3261.6875,"17.9, 39.0, 16.8, 8.2, 1.7, 4.2, 8.6, 7.2, 17.5, 46.4, 33.4, 4.6, 3.6, 4.0, 4.6, 18.5, 19.5, 38.8, 4.5, 11.3, 1.6, 4.5, 10.8, 37.7, 18.9, 28.0, 6.5, 3.5, 3.2, 6.9, 9.1, 11.1",21,2685.2752293577983,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,ssdpd,0.044923140711577714,40.862833738327026,"Speech, Speech, Detect, Predict, Detect","0.018197, 0.018179, 0.002824, 0.002895, 0.002829","8.674, 8.986, 7.573, 8.148, 7.481","54, 54, 508, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12956.609375,81,3261.6875,"39.2, 4.3, 5.6, 20.1, 3.1, 8.4, 5.6, 56.4, 35.6, 23.6, 11.5, 1.7, 7.2, 2.5, 1.9, 21.7, 38.7, 10.8, 1.6, 2.4, 1.9, 12.3, 11.4, 8.1, 26.7, 58.5, 2.1, 0.5, 2.0, 1.7, 0.4, 12.9",19,2725.239852398524,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,ssdpp,0.04446261519393409,40.916611671447754,"Speech, Speech, Detect, Predict, Predict","0.018410, 0.017741, 0.002592, 0.002820, 0.002899","8.546, 9.154, 7.181, 7.955, 8.081","54, 54, 508, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12953.90625,82,3261.6875,"23.5, 6.7, 3.8, 1.7, 2.6, 3.9, 28.1, 13.4, 29.9, 28.7, 1.5, 20.0, 1.3, 1.8, 8.8, 2.4, 29.7, 7.5, 2.6, 3.4, 15.3, 69.9, 14.3, 0.4, 28.5, 34.0, 0.9, 23.3, 1.3, 1.1, 15.1, 7.5",18,2728.014705882353,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,sspss,0.07589377128900554,46.66631770133972,"Speech, Speech, Predict, Speech, Speech","0.019046, 0.018067, 0.002907, 0.017751, 0.018122","9.020, 12.799, 8.078, 8.389, 8.381","54, 54, 508, 54, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12966.0859375,82,3261.6875,"29.1, 19.9, 6.3, 2.1, 4.0, 2.4, 4.7, 77.8, 45.9, 6.3, 3.3, 11.3, 20.4, 1.8, 1.2, 28.8, 43.3, 11.7, 4.3, 2.5, 2.6, 2.0, 2.1, 22.1, 44.2, 0.6, 1.2, 9.5, 1.2, 7.0, 1.2, 14.1",16,2673.9193548387098,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,sspsd,0.06053416907261593,43.813751459121704,"Speech, Speech, Predict, Speech, Detect","0.018129, 0.018348, 0.003124, 0.018100, 0.002833","9.007, 9.750, 8.419, 9.201, 7.438","54, 54, 508, 54, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12963.3359375,79,3261.6875,"10.0, 10.0, 3.9, 18.9, 4.2, 2.5, 5.7, 63.9, 43.8, 6.8, 8.2, 1.7, 7.7, 3.5, 3.5, 10.3, 57.7, 12.2, 4.9, 2.7, 4.5, 1.8, 1.4, 35.9, 39.0, 18.3, 47.6, 1.1, 0.8, 1.2, 1.1, 11.1",17,2708.814432989691,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,sspsp,0.0613254468503937,44.32351231575012,"Speech, Speech, Predict, Speech, Predict","0.018532, 0.018163, 0.002948, 0.018819, 0.002863","9.852, 9.790, 8.152, 8.577, 7.952","54, 54, 508, 54, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12981.390625,83,3261.6875,"27.8, 7.9, 4.3, 6.5, 3.5, 3.1, 8.3, 58.1, 57.4, 27.1, 8.0, 1.7, 5.0, 0.7, 1.4, 9.1, 33.7, 5.3, 3.5, 3.3, 5.9, 1.5, 4.6, 42.2, 10.1, 72.9, 1.8, 0.6, 1.4, 0.9, 0.7, 14.6",16,2687.581632653061,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,sspds,0.05988604819189268,44.13710045814514,"Speech, Speech, Predict, Detect, Speech","0.017696, 0.018299, 0.002894, 0.002672, 0.018325","8.792, 9.077, 8.074, 7.337, 10.859","54, 54, 508, 508, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12978.37890625,82,3261.6875,"20.9, 6.8, 7.7, 1.9, 11.0, 1.7, 11.3, 32.8, 42.8, 8.7, 4.2, 21.8, 7.8, 4.7, 0.9, 12.2, 49.7, 3.2, 4.4, 1.9, 12.0, 0.8, 22.2, 38.4, 48.3, 16.5, 1.8, 2.9, 11.8, 0.6, 1.3, 17.3",19,2692.1672354948805,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,sspdd,0.04454510119568387,41.215008020401,"Speech, Speech, Predict, Detect, Detect","0.018035, 0.018121, 0.003063, 0.002567, 0.002760","8.644, 9.851, 8.242, 7.119, 7.359","54, 54, 508, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12931.58984375,83,3261.6875,"25.8, 5.3, 15.7, 2.0, 2.3, 1.7, 47.7, 6.2, 7.0, 26.5, 16.1, 1.4, 1.1, 1.6, 30.9, 9.8, 31.5, 21.4, 15.5, 3.2, 2.7, 0.6, 20.7, 7.2, 50.6, 30.0, 18.0, 2.2, 1.1, 3.0, 1.6, 19.2",19,2712.9744525547444,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,sspdp,0.04587025947798192,46.256540298461914,"Speech, Speech, Predict, Detect, Predict","0.018319, 0.018626, 0.003102, 0.002723, 0.003101","11.980, 10.261, 8.335, 7.409, 8.271","54, 54, 508, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12960.74609375,77,3261.6875,"39.5, 22.4, 2.8, 0.9, 2.1, 18.8, 2.7, 4.4, 11.5, 2.9, 12.4, 10.6, 6.6, 4.7, 21.7, 9.2, 57.7, 6.4, 1.6, 2.9, 3.3, 45.0, 1.0, 1.9, 5.2, 0.4, 4.0, 9.2, 6.4, 1.1, 77.3, 29.4",17,2661.7915309446253,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,sspps,0.060109755905511805,45.23759889602661,"Speech, Speech, Predict, Predict, Speech","0.018120, 0.018209, 0.003105, 0.003045, 0.017631","9.783, 10.328, 8.330, 8.266, 8.530","54, 54, 508, 508, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12987.2109375,78,3261.6875,"36.3, 5.6, 26.2, 1.9, 7.6, 2.4, 3.4, 1.0, 14.6, 3.4, 16.2, 3.5, 1.7, 3.3, 50.1, 21.0, 53.8, 1.1, 24.7, 1.9, 41.7, 3.6, 1.6, 1.4, 7.6, 2.9, 4.0, 0.6, 3.2, 1.3, 48.2, 23.7",14,2719.7,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,ssppd,0.044806215733449985,40.814427852630615,"Speech, Speech, Predict, Predict, Detect","0.018062, 0.018389, 0.002889, 0.002918, 0.002549","8.974, 8.839, 7.973, 7.969, 7.059","54, 54, 508, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,13009.9921875,77,3261.6875,"25.7, 23.9, 1.0, 1.8, 29.5, 0.7, 10.4, 5.0, 14.8, 2.3, 22.6, 7.7, 1.4, 1.5, 32.0, 20.0, 36.0, 0.9, 44.2, 2.2, 28.4, 2.0, 4.9, 4.4, 39.5, 4.5, 7.6, 4.7, 3.1, 3.6, 30.5, 14.5",16,2718.542435424354,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,ssppp,0.04574557626130067,42.86584424972534,"Speech, Speech, Predict, Predict, Predict","0.018225, 0.018883, 0.003010, 0.002797, 0.002830","9.416, 9.629, 8.123, 7.874, 7.824","54, 54, 508, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12998.55859375,80,3261.6875,"24.0, 29.1, 12.2, 2.2, 15.8, 2.7, 1.0, 53.2, 22.8, 16.1, 73.3, 1.8, 1.7, 5.4, 1.8, 7.1, 3.3, 47.8, 11.8, 2.8, 1.5, 2.5, 2.1, 12.8, 8.5, 5.4, 27.2, 2.4, 3.2, 3.3, 1.4, 26.1",17,2710.2105263157896,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,sdsss,0.07400400765529308,43.06947898864746,"Speech, Detect, Speech, Speech, Speech","0.017783, 0.002688, 0.017556, 0.017776, 0.018201","8.499, 7.254, 8.848, 9.172, 9.296","54, 508, 54, 54, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,13024.5546875,78,3261.6875,"19.6, 4.9, 33.2, 4.8, 25.5, 3.3, 2.1, 2.1, 43.7, 15.4, 45.1, 2.8, 2.1, 4.0, 29.9, 10.4, 8.6, 6.4, 66.9, 6.4, 8.1, 4.1, 6.9, 8.4, 10.5, 0.8, 26.7, 6.4, 2.8, 10.8, 2.1, 13.3",20,2664.1783216783215,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,sdssd,0.059771011300670744,44.312579870224,"Speech, Detect, Speech, Speech, Detect","0.017973, 0.002652, 0.017991, 0.018519, 0.002635","9.162, 7.307, 11.135, 9.527, 7.181","54, 508, 54, 54, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,13006.44140625,83,3261.6875,"20.5, 46.0, 11.7, 2.7, 2.8, 25.4, 9.9, 5.0, 10.6, 19.4, 3.4, 1.5, 1.0, 1.8, 14.8, 23.6, 19.2, 15.6, 1.9, 3.9, 0.8, 51.8, 4.3, 6.1, 26.2, 73.9, 1.2, 1.0, 2.2, 2.4, 6.8, 9.7",18,2682.762711864407,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,sdssp,0.0600888361767279,41.749756813049316,"Speech, Detect, Speech, Speech, Predict","0.018279, 0.002792, 0.017830, 0.018128, 0.003060","8.439, 7.573, 8.558, 8.761, 8.419","54, 508, 54, 54, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,13029.7109375,82,3261.6875,"10.4, 15.1, 3.7, 29.5, 3.3, 14.7, 7.2, 8.5, 43.7, 65.0, 1.1, 1.0, 5.1, 2.4, 1.9, 15.5, 26.3, 5.5, 4.5, 5.5, 1.6, 86.8, 4.9, 4.5, 19.2, 29.6, 0.7, 1.1, 1.5, 1.8, 1.6, 10.5",17,2694.9097472924186,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,sdsds,0.06069087394284048,41.414347887039185,"Speech, Detect, Speech, Detect, Speech","0.018564, 0.002749, 0.018346, 0.002766, 0.018266","9.033, 7.429, 9.056, 7.408, 8.487","54, 508, 54, 508, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12957.38671875,82,3261.6875,"20.4, 35.5, 2.9, 2.2, 3.8, 16.2, 17.6, 5.9, 21.0, 49.4, 4.8, 1.8, 5.1, 2.6, 3.3, 21.5, 23.2, 15.6, 2.5, 2.3, 3.5, 45.0, 7.7, 14.0, 63.3, 25.1, 2.2, 0.4, 2.8, 0.9, 1.1, 8.1",17,2693.181818181818,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,sdsdd,0.04348962970253718,40.58885216712952,"Speech, Detect, Speech, Detect, Detect","0.017803, 0.002871, 0.017585, 0.002637, 0.002593","9.191, 7.563, 9.375, 7.291, 7.169","54, 508, 54, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,13026.96484375,82,3261.6875,"30.3, 49.5, 4.8, 1.7, 5.4, 9.4, 5.8, 2.0, 17.0, 16.4, 8.5, 18.6, 1.2, 3.4, 16.9, 14.9, 27.9, 51.1, 6.5, 0.9, 0.7, 18.5, 2.2, 3.8, 51.8, 2.9, 10.9, 12.9, 6.7, 1.2, 6.6, 23.6",21,2726.1666666666665,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,sdsdp,0.04390058960338291,50.558900594711304,"Speech, Detect, Speech, Detect, Predict","0.018073, 0.002582, 0.017858, 0.002578, 0.002810","14.226, 7.165, 13.976, 7.145, 8.048","54, 508, 54, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,13001.27734375,79,3261.6875,"20.0, 28.8, 4.9, 2.6, 1.3, 8.4, 3.5, 11.9, 29.0, 4.1, 0.1, 37.1, 1.9, 2.4, 8.2, 1.8, 26.3, 5.2, 15.2, 1.1, 0.7, 84.3, 4.3, 4.6, 17.3, 2.8, 1.6, 62.3, 0.6, 0.5, 2.8, 10.7",14,2699.1071428571427,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,sdsps,0.059476842300962375,42.68263268470764,"Speech, Detect, Speech, Predict, Speech","0.018460, 0.002591, 0.018014, 0.002865, 0.017547","9.607, 7.087, 9.146, 7.978, 8.865","54, 508, 54, 508, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,13009.16015625,84,3261.6875,"37.0, 18.6, 3.7, 4.4, 20.5, 13.3, 3.2, 4.1, 15.3, 6.5, 21.9, 8.4, 0.5, 4.7, 38.6, 16.7, 38.2, 28.1, 2.7, 2.3, 19.4, 14.6, 3.2, 1.8, 25.3, 3.4, 5.6, 5.5, 1.8, 2.1, 37.0, 18.1",19,2684.31338028169,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
