Iteration,Combination,Total Processing Time (sec),Total Execution Time (sec),Scripts Executed,Individual Processing Times,Individual Execution Times,Num Files Processed,First Image Pixels,First Audio Samples,Image Source Dir,Audio Source Dir,Peak RAM Usage (MB),Average CPU Usage Per Core,Number of Cores Used,Peak CPU Usage (%),Average CPU Clock (MHz),Total RAM (GB),Total CPU Cores,CPU Model,Device
1,dppps,0.9083252054074074,235.09266567230225,"Detect, Predict, Predict, Predict, Speech","0.056183, 0.074483, 0.075121, 0.075566, 0.626972","34.981, 52.088, 52.433, 52.873, 42.718","500, 500, 500, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8120.03515625,"38.6, 36.7, 50.2, 27.6, 52.7, 50.7, 58.5, 61.2, 41.1, 65.2, 38.8, 41.3",12,88.3,4.036784271284271,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dpppd,0.336310586,226.48634910583496,"Detect, Predict, Predict, Predict, Detect","0.057087, 0.075443, 0.074773, 0.075015, 0.053991","35.408, 52.719, 52.263, 52.363, 33.734","500, 500, 500, 500, 500",286720,,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,6978.75390625,"28.6, 39.1, 52.9, 28.7, 36.2, 37.2, 68.4, 62.0, 41.3, 66.0, 57.9, 57.2",12,98.4,4.063527478286912,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dpppp,0.35570741,244.1918134689331,"Detect, Predict, Predict, Predict, Predict","0.055689, 0.075034, 0.075041, 0.074732, 0.075211","34.668, 52.487, 52.393, 52.341, 52.303","500, 500, 500, 500, 500",286720,,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,6875.859375,"43.3, 38.4, 42.7, 28.8, 44.8, 48.7, 57.5, 58.7, 51.1, 65.5, 49.5, 45.5",12,96.7,4.070196388888888,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pssss,2.511415515111111,219.50101375579834,"Predict, Speech, Speech, Speech, Speech","0.074584, 0.621941, 0.601157, 0.601898, 0.611835","52.106, 42.491, 41.297, 41.582, 42.025","500, 54, 54, 54, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8164.62109375,"24.4, 33.2, 45.1, 29.0, 43.6, 47.0, 67.8, 59.6, 39.6, 55.9, 40.4, 38.2",12,62.5,3.8739288693234477,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,psssd,1.949753490740741,210.50414538383484,"Predict, Speech, Speech, Speech, Detect","0.074291, 0.612503, 0.608442, 0.600348, 0.054169","51.860, 42.044, 41.714, 41.110, 33.777","500, 54, 54, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8231.29296875,"32.5, 31.3, 47.4, 39.0, 37.8, 55.5, 61.7, 61.2, 38.8, 48.2, 48.0, 30.9",12,98.4,3.9265416264090183,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,psssp,1.9576393903703704,231.21210956573486,"Predict, Speech, Speech, Speech, Predict","0.074704, 0.610617, 0.598389, 0.599456, 0.074473","52.246, 41.999, 42.964, 41.984, 52.019","500, 54, 54, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8154.11328125,"27.6, 32.3, 46.1, 43.2, 52.7, 39.2, 64.2, 62.9, 40.1, 44.1, 33.7, 47.2",12,88.1,3.9101016725352116,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pssds,1.9481188116296297,211.3675558567047,"Predict, Speech, Speech, Detect, Speech","0.074952, 0.605710, 0.607803, 0.054537, 0.605116","52.545, 41.751, 41.653, 33.998, 41.420","500, 54, 54, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8186.03515625,"32.4, 27.6, 33.0, 41.3, 40.1, 47.8, 60.0, 67.3, 53.2, 45.2, 45.7, 39.2",12,91.9,3.9085459576515884,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pssdd,1.395147854296296,205.03633832931519,"Predict, Speech, Speech, Detect, Detect","0.075511, 0.605965, 0.602476, 0.055341, 0.055855","52.546, 41.513, 41.884, 34.364, 34.730","500, 54, 54, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8190.75,"34.9, 29.5, 46.8, 42.8, 57.1, 37.6, 60.7, 64.4, 41.1, 45.3, 30.3, 50.2",12,100.0,3.945524859596961,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pssdp,1.4130564595555555,222.03616762161255,"Predict, Speech, Speech, Detect, Predict","0.075284, 0.603467, 0.605916, 0.053787, 0.074603","52.849, 41.783, 41.706, 33.547, 52.152","500, 54, 54, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8142.8984375,"37.1, 36.5, 46.0, 56.5, 45.1, 46.7, 58.8, 57.9, 42.7, 32.8, 44.2, 41.8",12,85.2,3.963175442612943,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pssps,1.966542752814815,229.06234860420227,"Predict, Speech, Speech, Predict, Speech","0.074582, 0.611436, 0.605094, 0.074577, 0.600853","52.226, 41.930, 41.825, 51.905, 41.177","500, 54, 54, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8212.67578125,"24.2, 33.4, 47.6, 60.8, 45.5, 36.6, 71.7, 59.0, 39.7, 26.9, 41.5, 51.0",12,75.0,3.911857978093547,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,psspd,1.4269432995555553,223.09137392044067,"Predict, Speech, Speech, Predict, Detect","0.074433, 0.607227, 0.613463, 0.075377, 0.056444","52.010, 41.580, 42.080, 52.368, 35.054","500, 54, 54, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8177.86328125,"35.3, 26.3, 47.8, 51.9, 44.1, 41.5, 59.3, 70.3, 41.5, 37.6, 44.9, 47.9",12,100.0,3.962085384381647,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,psspp,1.4259281755555557,239.47346305847168,"Predict, Speech, Speech, Predict, Predict","0.075078, 0.598319, 0.603626, 0.073965, 0.074940","52.521, 41.421, 41.743, 51.589, 52.199","500, 54, 54, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8167.375,"24.9, 36.6, 49.8, 50.0, 48.1, 48.9, 71.5, 59.1, 39.5, 40.2, 41.7, 40.9",12,91.7,3.9699045596148403,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,psdss,1.937824504,210.3163890838623,"Predict, Speech, Detect, Speech, Speech","0.074972, 0.593968, 0.054229, 0.613868, 0.600787","52.248, 40.898, 33.829, 41.965, 41.376","500, 54, 500, 54, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8188.49609375,"37.7, 34.5, 42.4, 44.7, 62.2, 54.3, 57.0, 57.7, 43.8, 42.0, 24.1, 32.7",12,100.0,3.9065205512572536,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,psdsd,1.3817482235555554,203.63720631599426,"Predict, Speech, Detect, Speech, Detect","0.074001, 0.599945, 0.054480, 0.597240, 0.056081","51.963, 41.282, 33.948, 41.608, 34.836","500, 54, 500, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8178.0625,"27.6, 38.2, 40.7, 45.8, 58.6, 42.7, 64.1, 59.6, 46.7, 42.3, 29.3, 45.6",12,100.0,3.9335726047904194,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,psdsp,1.4165131024444446,223.44711232185364,"Predict, Speech, Detect, Speech, Predict","0.074672, 0.605812, 0.056329, 0.605052, 0.074648","52.507, 42.309, 34.897, 41.731, 52.004","500, 54, 500, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8202.98046875,"35.9, 41.6, 56.5, 50.9, 46.5, 60.4, 57.0, 55.4, 31.7, 38.5, 42.4, 28.6",12,100.0,3.959241810737034,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,psdds,1.400481804074074,205.51476073265076,"Predict, Speech, Detect, Detect, Speech","0.074977, 0.601245, 0.056126, 0.055787, 0.612347","52.523, 41.606, 34.807, 34.668, 41.910","500, 54, 500, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8187.40234375,"35.2, 34.1, 48.4, 56.4, 40.4, 53.2, 58.5, 61.2, 39.1, 31.7, 47.9, 35.0",12,81.7,3.958496620507748,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,psddd,0.8427020719999999,197.466730594635,"Predict, Speech, Detect, Detect, Detect","0.075139, 0.600491, 0.055888, 0.055425, 0.055761","52.428, 41.211, 34.723, 34.424, 34.680","500, 54, 500, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8157.015625,"34.0, 30.1, 34.3, 53.0, 36.7, 45.4, 61.8, 66.4, 55.3, 37.6, 53.4, 45.2",12,75.4,3.983215620713306,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,psddp,0.8713636165925926,215.66238379478455,"Predict, Speech, Detect, Detect, Predict","0.074996, 0.609949, 0.055375, 0.056189, 0.074855","52.314, 41.962, 34.433, 34.875, 52.078","500, 54, 500, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8104.23046875,"39.6, 35.5, 57.4, 53.9, 47.5, 52.7, 57.0, 62.0, 33.9, 37.6, 44.1, 38.6",12,87.1,4.007581212692428,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,psdps,1.4289641582962964,223.84568309783936,"Predict, Speech, Detect, Predict, Speech","0.074685, 0.606690, 0.056506, 0.075408, 0.615675","52.274, 41.813, 35.062, 52.636, 42.062","500, 54, 500, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8188.6328125,"35.9, 35.5, 46.6, 55.9, 45.2, 48.1, 57.4, 61.7, 42.3, 33.9, 44.4, 41.4",12,86.7,3.961109218891917,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,psdpd,0.8683728026666665,214.14427423477173,"Predict, Speech, Detect, Predict, Detect","0.073688, 0.610908, 0.054142, 0.075047, 0.054589","51.789, 42.024, 33.798, 52.469, 34.064","500, 54, 500, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8173.375,"38.3, 32.8, 46.6, 53.2, 45.4, 50.6, 59.3, 63.8, 44.0, 38.2, 45.0, 40.5",12,83.1,4.000352959797405,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,psdpp,0.8931582408148149,233.90610814094543,"Predict, Speech, Detect, Predict, Predict","0.074480, 0.612942, 0.055809, 0.075330, 0.074597","52.174, 42.067, 34.710, 52.535, 52.420","500, 54, 500, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8237.79296875,"27.1, 36.4, 49.5, 51.3, 48.8, 31.4, 71.2, 60.9, 42.0, 41.0, 43.2, 60.9",12,91.8,4.0180369565217395,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pspss,1.978655301925926,230.24369978904724,"Predict, Speech, Predict, Speech, Speech","0.074691, 0.614284, 0.074936, 0.612086, 0.602659","52.257, 42.274, 52.234, 41.957, 41.522","500, 54, 500, 54, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8157.12890625,"26.4, 37.0, 51.0, 50.5, 44.7, 46.5, 64.7, 60.9, 35.6, 37.1, 42.9, 41.2",12,100.0,3.92757714958775,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pspsd,1.4168659725185186,222.09651684761047,"Predict, Speech, Predict, Speech, Detect","0.074350, 0.608217, 0.074513, 0.604149, 0.055636","51.986, 41.603, 51.964, 41.996, 34.548","500, 54, 500, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8171.88671875,"33.8, 22.8, 40.4, 46.9, 53.0, 56.1, 61.4, 72.5, 48.3, 43.0, 35.9, 33.2",12,96.8,3.970275793650794,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pspsp,1.405955157925926,237.60723447799683,"Predict, Speech, Predict, Speech, Predict","0.074630, 0.595921, 0.074502, 0.586563, 0.074340","52.083, 41.153, 51.974, 40.653, 51.744","500, 54, 500, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8174.90234375,"39.8, 29.7, 48.1, 56.2, 33.1, 34.7, 58.2, 65.4, 41.6, 34.5, 57.4, 56.1",12,85.2,3.9833597543558983,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pspds,1.4390256422222223,222.75667309761047,"Predict, Speech, Predict, Detect, Speech","0.074561, 0.631961, 0.074598, 0.054556, 0.603350","52.137, 43.083, 52.168, 34.006, 41.363","500, 54, 500, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8199.02734375,"42.2, 21.8, 46.3, 46.6, 41.7, 40.9, 56.4, 72.7, 43.0, 43.4, 47.8, 49.1",12,98.5,3.965781811263318,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pspdd,0.852208138,214.15971422195435,"Predict, Speech, Predict, Detect, Detect","0.074787, 0.591940, 0.074806, 0.055900, 0.054774","52.135, 41.028, 52.074, 34.777, 34.145","500, 54, 500, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8197.1796875,"32.9, 36.9, 51.3, 58.5, 53.5, 45.3, 64.9, 59.3, 39.2, 32.3, 37.6, 45.9",12,91.7,4.013763532763533,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pspdp,0.8988744331851852,232.4218873977661,"Predict, Speech, Predict, Detect, Predict","0.074598, 0.621532, 0.074255, 0.054355, 0.074134","52.154, 42.561, 52.093, 33.948, 51.666","500, 54, 500, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8123.10546875,"41.2, 39.1, 48.6, 50.0, 52.0, 58.7, 55.4, 59.4, 42.6, 42.7, 40.1, 34.1",12,100.0,4.006868213660245,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pspps,1.408410060888889,238.53939008712769,"Predict, Speech, Predict, Predict, Speech","0.075135, 0.573950, 0.074743, 0.074673, 0.609909","52.465, 39.799, 52.260, 52.229, 41.785","500, 54, 500, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8195.953125,"38.0, 33.7, 49.6, 55.7, 50.0, 51.0, 59.4, 62.5, 40.7, 34.7, 40.6, 40.0",12,96.7,3.983723193970421,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,psppd,0.8854455880740741,232.1706507205963,"Predict, Speech, Predict, Predict, Detect","0.073663, 0.607944, 0.074553, 0.074479, 0.054806","51.751, 41.865, 52.166, 52.197, 34.191","500, 54, 500, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8183.57421875,"42.7, 26.8, 48.7, 57.5, 41.6, 46.0, 54.3, 71.2, 43.3, 35.2, 50.2, 45.8",12,88.3,4.010487583990652,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,psppp,0.9152212072592593,250.7001073360443,"Predict, Speech, Predict, Predict, Predict","0.074844, 0.616668, 0.074401, 0.074850, 0.074459","52.434, 42.352, 51.750, 52.109, 52.055","500, 54, 500, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8159.51953125,"30.0, 36.4, 43.9, 60.0, 42.4, 41.2, 67.2, 61.9, 47.9, 32.5, 50.1, 51.9",12,100.0,4.026091930679665,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pdsss,1.9446332102222224,212.05360913276672,"Predict, Detect, Speech, Speech, Speech","0.074220, 0.055381, 0.610405, 0.596770, 0.607856","52.032, 34.538, 42.061, 41.809, 41.614","500, 500, 54, 54, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8192.66015625,"31.8, 38.8, 46.4, 52.7, 46.2, 40.6, 63.0, 53.4, 39.0, 33.9, 39.8, 45.7",12,67.7,3.9044070789389584,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pdssd,1.387986746148148,203.07030034065247,"Predict, Detect, Speech, Speech, Detect","0.075038, 0.055312, 0.606487, 0.597400, 0.053750","52.119, 34.388, 41.772, 41.227, 33.564","500, 500, 54, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8214.8828125,"36.1, 36.0, 46.7, 57.6, 49.4, 33.3, 56.9, 60.8, 41.4, 30.8, 38.4, 54.8",12,100.0,3.948807807807808,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pdssp,1.4155080174814816,223.47493052482605,"Predict, Detect, Speech, Speech, Predict","0.074979, 0.056952, 0.608535, 0.600148, 0.074894","52.374, 35.273, 42.402, 41.188, 52.239","500, 500, 54, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8145.37109375,"36.7, 41.4, 52.7, 63.7, 41.6, 42.1, 60.5, 51.6, 36.1, 25.6, 47.3, 47.1",12,83.9,3.961043372763118,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pdsds,1.4081634396296296,204.81899905204773,"Predict, Detect, Speech, Detect, Speech","0.074960, 0.056082, 0.610334, 0.053159, 0.613629","52.476, 34.822, 41.802, 33.320, 42.398","500, 500, 54, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8151.30859375,"29.9, 38.6, 47.9, 44.4, 49.6, 38.1, 64.0, 57.2, 40.1, 43.6, 38.2, 49.6",12,85.7,3.9599826216484613,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pdsdd,0.8633592565185185,198.96082758903503,"Predict, Detect, Speech, Detect, Detect","0.074427, 0.054099, 0.621319, 0.056650, 0.056864","51.994, 33.785, 42.875, 35.126, 35.182","500, 500, 54, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8197.171875,"36.4, 27.4, 44.8, 34.6, 50.3, 58.2, 59.3, 69.3, 45.2, 55.7, 40.0, 31.7",12,76.7,3.9946124446714335,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pdsdp,0.8622540471851852,214.35595273971558,"Predict, Detect, Speech, Detect, Predict","0.074734, 0.055680, 0.602942, 0.053869, 0.075029","52.262, 34.593, 41.401, 33.655, 52.445","500, 500, 54, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8202.71875,"39.5, 32.8, 41.8, 20.9, 35.3, 39.3, 58.0, 64.2, 48.9, 70.3, 56.0, 51.9",12,90.6,4.001635515496521,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pdsps,1.4140715068148149,223.1775507926941,"Predict, Detect, Speech, Predict, Speech","0.075195, 0.057285, 0.606552, 0.074316, 0.600722","52.679, 35.392, 41.758, 52.059, 41.290","500, 500, 54, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8185.3671875,"39.0, 34.6, 44.3, 27.1, 42.1, 51.4, 56.3, 61.8, 44.4, 62.6, 47.3, 38.4",12,88.5,3.9598982072318445,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pdspd,0.862712483037037,214.45248246192932,"Predict, Detect, Speech, Predict, Detect","0.074966, 0.055271, 0.603688, 0.074311, 0.054477","52.462, 34.443, 41.640, 51.904, 34.003","500, 500, 54, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8239.234375,"24.0, 37.5, 47.2, 32.4, 36.7, 34.1, 72.0, 60.2, 43.7, 59.5, 54.5, 57.4",12,100.0,4.010442890995261,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pdspp,0.8823069628888889,233.4410376548767,"Predict, Detect, Speech, Predict, Predict","0.074521, 0.056175, 0.602309, 0.074991, 0.074310","52.175, 34.940, 41.985, 52.306, 52.034","500, 500, 54, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8188.4296875,"38.8, 37.0, 43.3, 16.4, 33.2, 43.7, 58.4, 60.0, 47.8, 75.4, 58.2, 48.5",12,96.8,4.026361570847851,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pddss,1.403471081185185,206.21054244041443,"Predict, Detect, Detect, Speech, Speech","0.074909, 0.055653, 0.057028, 0.613500, 0.602383","52.562, 34.596, 35.289, 42.213, 41.551","500, 500, 500, 54, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8195.58203125,"38.2, 32.1, 51.0, 34.7, 46.4, 52.6, 55.4, 64.2, 37.1, 53.8, 42.4, 35.9",12,93.3,3.949737931034483,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pddsd,0.8198417008148148,197.35249948501587,"Predict, Detect, Detect, Speech, Detect","0.074407, 0.056318, 0.057486, 0.575329, 0.056301","51.763, 34.925, 35.553, 40.238, 34.873","500, 500, 500, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8207.21875,"29.9, 29.2, 50.4, 34.3, 61.2, 48.0, 67.0, 66.6, 39.3, 55.6, 28.7, 42.4",12,90.2,3.993937585733882,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pddsp,0.8403387501481481,219.26612663269043,"Predict, Detect, Detect, Speech, Predict","0.081425, 0.056990, 0.057523, 0.568714, 0.075686","56.138, 35.297, 35.737, 39.573, 52.522","500, 500, 500, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8191.203125,"41.4, 35.1, 54.2, 55.9, 52.3, 31.6, 57.5, 69.8, 38.9, 38.0, 39.7, 61.8",12,70.5,4.056165971578622,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
