request_id,request_type,computation_delay,propagation_delay,transmission_delay,queueing_delay,total_latency
11741,ss,0.018821,0.004750,0.022000,21.544189,45.570769
11742,p,0.003780,0.025950,0.018500,41.184326,48.229849
11743,s,0.023128,0.017600,0.022000,53.898438,62.728351
11744,ss,0.018821,0.011050,0.022000,61.831055,51.870769
11755,s,0.023128,0.016950,0.022000,9.901855,62.078351
11756,ds,0.002343,0.074050,0.019200,17.880859,95.592513
11757,d,0.002385,0.005350,0.021500,25.926270,29.235393
11758,pd,0.002977,0.004300,0.022000,45.221191,29.277001
11759,dd,0.002426,0.043300,0.020000,57.866455,65.725915
11745,p,0.003780,0.012100,0.018500,19.260498,34.379849
